"
 
	Baby Who Developed Outside The Womb Is Born	
0K views29 May 2011 ",0K views29 May 2011
"
 
	Routine Breast Screening May Do More Harm Than Good	
0K views9 Dec 2011 ",0K views9 Dec 2011
"
 
	ADHD - Four Genes Linked To The Disorder	
0K views6 Dec 2011 ",0K views6 Dec 2011
"
 
	Working Moms Are Happier And Healthier	
0K views14 Dec 2011 ",0K views14 Dec 2011
"
 
	Proton Pump Inhibitors Should Have Black-box Warnings, Group Tell FDA	
0K views24 Aug 2011 ",0K views24 Aug 2011
"
 
	How Meditation Benefits The Brain	
0K views23 Nov 2011 ",0K views23 Nov 2011
"
 
	Prostate Cancer - Cardiovascular Risks Linked To Androgen Suppression Therapy Ignored	
0K views12 Dec 2011 ",0K views12 Dec 2011
"
 
	Wi-Fi Laptops Harm Sperm Motility And Increase Sperm DNA Fragmentation	
0K views30 Nov 2011 ",0K views30 Nov 2011
"
 
	Xanthelasmata, Yellow Patches Around Upper Or Lower Eyelids May Be Sign Of Heart Attack Or Heart Disease Risk	
0K views17 Sep 2011 ",0K views17 Sep 2011
"
 
	Durezol And Durasal, Don't Get Them Mixed Up, FDA Warns	
0K views29 Dec 2011 ",0K views29 Dec 2011
"
 
	Unpleasant Smell Linked To Gonorrhea In Men	
0K views9 Dec 2011 ",0K views9 Dec 2011
"
 
	Patient Has Buttocks Injected With Flat-tire Sealant, Cement And Mineral Oil By Fake Doctor	
0K views21 Nov 2011 ",0K views21 Nov 2011
"
 
	Blood Pressure Meds At Bedtime Rather Than The Morning Reduces Risks	
0K views25 Oct 2011 ",0K views25 Oct 2011
"
 
	Mixing Red Bull and alcohol to stay awake at parties can be a dangerous combination	
0K views19 Apr 2011 ",0K views19 Apr 2011
"
 
	When It Looks Like Acne, But Isn't	
0K views29 Mar 2011 ",0K views29 Mar 2011
"
 
	Children With High IQ More Likely To Subsequently Use Illegal Drugs	
0K views15 Nov 2011 ",0K views15 Nov 2011
"
 
	Do All Women ""Experiment"" With Lesbianism In College?  Not Even Close	
0K views19 Mar 2011 ",0K views19 Mar 2011
"
 
	Chicken Pox Parties Is ""Middle Ages Vigilante Vaccination""	
0K views7 Nov 2011 ",0K views7 Nov 2011
"
 
	Is Type 2 Diabetes An Autoimmune Disease?	
0K views19 Apr 2011 ",0K views19 Apr 2011
"
 
	Kids' Sugary Drink Intake Drops When Calorie Data Is Displayed	
0K views15 Dec 2011 ",0K views15 Dec 2011
"
 
	One Million People Commit Suicide Each Year - World Suicide Prevention Day, September 10th,  2011	
0K views10 Sep 2011 ",0K views10 Sep 2011
"
 
	Hip Implants - Traditional Ones As Good As New Ones	
0K views30 Nov 2011 ",0K views30 Nov 2011
"
 
	Celexa (citalopram Hydrobromide) At Over 40mg Per Day Linked To Abnormal Heart Rhythm Risk, Warns FDA	
0K views24 Aug 2011 ",0K views24 Aug 2011
"
 
	Norovirus Vaccine Provides Significant Protection	
0K views8 Dec 2011 ",0K views8 Dec 2011
"
 
	Cookie Dough E. Coli Risk	
0K views11 Dec 2011 ",0K views11 Dec 2011
"
 
	Breast Cancer Prevention - Part Time Low Carb Diet Better Than Standard Full Time Diets	
0K views10 Dec 2011 ",0K views10 Dec 2011
"

	Are Statins Good Or Bad?	
0K views8 Sep 2011 ",0K views8 Sep 2011
"
 
	Salmonella Tainted Cilantro - Over 6,000 Cartons Recalled, USA	
0K views12 Dec 2011 ",0K views12 Dec 2011
"
 
	Extremely Obese Man Stuck To Chair For Two Years Found Unconscious And Dies	
0K views31 Mar 2011 ",0K views31 Mar 2011
"
 
	Flu Vaccines Will Be Enough For Half The Population - So Who Should Get Them?	
0K views28 May 2011 ",0K views28 May 2011
"
 
	Eczema Yeast Can Be Killed Off, Raising Hope Of New Treatments	
0K views25 Nov 2011 ",0K views25 Nov 2011
"
 
	Reversing Early Sign of Alzheimer's - Animal Experiment Successful, For A While	
0K views3 Dec 2011 ",0K views3 Dec 2011
"
 
	Air Fresheners Can Trigger Allergy Symptoms	
0K views8 Nov 2011 ",0K views8 Nov 2011
"
 
	FDA Committee Recommends Approval Of ADASUVE For Bipolar And Schizophrenia	
0K views14 Dec 2011 ",0K views14 Dec 2011
"
 
	Artificial Pancreas - FDA Provides Options For Designs And Studies	
0K views1 Dec 2011 ",0K views1 Dec 2011
"
 
	High Level Of Waste In Health Spending, Says Medicare And Medicaid Boss	
0K views5 Dec 2011 ",0K views5 Dec 2011
"
 
	FDA Approves Philips Whole Body PET / MR Imaging System	
0K views28 Nov 2011 ",0K views28 Nov 2011
"
 
	Nutrients May Stop Brain Shrinkage Linked To Alzheimer's	
0K views29 Dec 2011 ",0K views29 Dec 2011
"
 
	First Time Mothers' Home Births Have A Higher Risk Of Complications	
0K views27 Nov 2011 ",0K views27 Nov 2011
"
 
	Want To Lose Belly Fat? Aerobic Exercise Beats Weights	
0K views30 Aug 2011 ",0K views30 Aug 2011
"
 
	HIV Prevention Scientific Breakthrough Of 2011	
0K views23 Dec 2011 ",0K views23 Dec 2011
"
 
	Addressing Drug Shortages In The USA - Statement By GPhA	
0K views16 Dec 2011 ",0K views16 Dec 2011
"
 
	Up To 4,000 Nurses To Strike, Says Nursing Union, California	
0K views11 Dec 2011 ",0K views11 Dec 2011
"
 
	Nucynta ER Approved For Moderate To Severe Chronic Pain Control	
0K views27 Aug 2011 ",0K views27 Aug 2011
"
 
	New Stent Type Has Rare But Potentially Serious Problem, FDA Investigates	
0K views21 Nov 2011 ",0K views21 Nov 2011
"
 
	Alzheimer's And Parkinson's - Elan-Cambridge New Research Center	
0K views28 Nov 2011 ",0K views28 Nov 2011
"
 
	Ocean Spray Original Flavor Craisins Recalled, Hair-like Metal Fragments Found	
0K views27 Nov 2011 ",0K views27 Nov 2011
"
 
	Knee Pain Common In Older Women	
0K views21 Dec 2011 ",0K views21 Dec 2011
"
 
	Most Parents Not Told By Doctors Their Child Is Overweight, USA	
0K views6 Dec 2011 ",0K views6 Dec 2011
"
 
	New Hair Loss Prevention Robot Approved By FDA	
0K views27 Apr 2011 ",0K views27 Apr 2011
"
 
	Cialis (Tadalafil) Approved For Benign Prostatic Hyperplasia Treatment, USA	
0K views7 Oct 2011 ",0K views7 Oct 2011
"
 
	Gene Associated with Herpes-Related Cold Sores Identified	
0K views1 Dec 2011 ",0K views1 Dec 2011
"
 
	Weight Loss Undermined By Mid-Morning Snacks	
0K views28 Nov 2011 ",0K views28 Nov 2011
"
 
	Syphilis Rises 36% In USA In Four Years	
0K views17 Nov 2011 ",0K views17 Nov 2011
"
 
	Man Drops From 350 To 175 Lbs Because He Was Scared Of Diagnosis	
0K views29 Jul 2011 ",0K views29 Jul 2011
"
 
	Wine Consumption May Protect Against Nasty Sunburn	
0K views1 Aug 2011 ",0K views1 Aug 2011
"
 
	Bullying Pushes 7-year Old To Opt For Plastic Surgery On Her Ears	
0K views16 Apr 2011 ",0K views16 Apr 2011
"
 
	High Fruit And Veggie Diet In Females Reduces Stroke Risk	
0K views5 Dec 2011 ",0K views5 Dec 2011
"
 
	Pink Bibles Recalled, Linked To Planned Parenthood Funding	
0K views16 Dec 2011 ",0K views16 Dec 2011
"
 
	Check Children's Cholesterol Levels, New Guidelines, USA	
0K views12 Nov 2011 ",0K views12 Nov 2011
"
 
	Many HIV Positive Americans Are Unaware	
0K views29 Nov 2011 ",0K views29 Nov 2011
"
 
	Salt Consumption - Policy Makers Consume Too Much Of It	
0K views20 Dec 2011 ",0K views20 Dec 2011
"
 
	Just 51% Of US Adults Married Today, Compared To 72% Fifty Years Ago	
0K views14 Dec 2011 ",0K views14 Dec 2011
"
 
	Coffee Emerges As Protective Against Cancer And Other Diseases	
0K views23 Nov 2011 ",0K views23 Nov 2011
"
 
	Mixing Common Antibiotics And Blood Pressure Drugs Can Be Dangerous For Older Patients	
0K views18 Jan 2011 ",0K views18 Jan 2011
"
 
	How Not To Put On Weight During Thanksgiving - 15 Useful Suggestions	
0K views23 Nov 2011 ",0K views23 Nov 2011
"
 
	Valdoxan More Effective On Patients With Major Depressive Disorder Than Common Antidepressants	
0K views6 Sep 2011 ",0K views6 Sep 2011
"
 
	""Think Hard Before Using Antibiotics"" Message To UK Hospitals	
0K views18 Nov 2011 ",0K views18 Nov 2011
"
 
	Younger Americans' Health Disparity Gets Worse	
0K views2 Dec 2011 ",0K views2 Dec 2011
"
 
	Ready Packed Salad Product Recalled By Ready Pac Foods Due To E. Coli	
0K views21 Nov 2011 ",0K views21 Nov 2011
"
 
	New Bed Bug Infestations Established Through Inbreeding, Scientists Say	
0K views7 Dec 2011 ",0K views7 Dec 2011
"
 
	Teen Smoking And Drinking Drops, Marijuana Consumption Rises, USA	
0K views14 Dec 2011 ",0K views14 Dec 2011
"
 
	Breast Cancer Survival In Younger Breast Cancer Patients Improves With Bone Drug	
0K views10 Dec 2011 ",0K views10 Dec 2011
"
 
	Cancer Vaccine Significantly Reduces Tumor Size	
0K views13 Dec 2011 ",0K views13 Dec 2011
"
 
	Bowel Cancer Screening Working Up To A Point, Results Of First Million Tests In England	
0K views8 Dec 2011 ",0K views8 Dec 2011
"
 
	Obesity And Diabetes Undermining America's Overall Health	
0K views8 Dec 2011 ",0K views8 Dec 2011
"
 
	Colon Cleansing?  Serious Side Effects Related To The Procedure	
0K views1 Aug 2011 ",0K views1 Aug 2011
"
 
	Dream Sleep Eases Painful Memories	
0K views24 Nov 2011 ",0K views24 Nov 2011
"
 
	Malaria Vaccine A Game Changer	
0K views20 Dec 2011 ",0K views20 Dec 2011
"

	Antibiotic resistance: Old Irish 'soil cure' tackles major superbugs	
",NA
"
 
	Electronic Cigarettes Can Harm The Lungs, Says Study	
0K views3 Jul 2015 ",0K views3 Jul 2015
"
 
	Leg Pain Can Mean Heart Danger, Expert Says	
0K views24 Jun 2015 ",0K views24 Jun 2015
"
 
	Daily aspirin - More benefit than risk?	
0K views26 Apr 2016 ",0K views26 Apr 2016
"
 
	Lower Limb Amputation Rates Associated With Diabetes Drop, US	
0K views27 Jan 2012 ",0K views27 Jan 2012
"
 
	Fake Antimalarial Medications Undermine Africa Malaria Drive	
0K views17 Jan 2012 ",0K views17 Jan 2012
"
 
	How To Get Fit With 3 Minutes Of Exercise A Week: BBC Doc Tries ""HIT""	
0K views6 Mar 2012 ",0K views6 Mar 2012
"
 
	10 Neglected Tropical Diseases - Target For End Of Decade	
0K views31 Jan 2012 ",0K views31 Jan 2012
"
 
	US Cancer Screening Below National Targets	
0K views28 Jan 2012 ",0K views28 Jan 2012
"
 
	Oral HPV Rates Higher In Men Than Women	
0K views30 Jan 2012 ",0K views30 Jan 2012
"
 
	Smoking During Pregnancy May Lower Your Child's Reading Scores	
0K views23 Jun 2015 ",0K views23 Jun 2015
"
 
	New Drug For Advanced Colorectal Cancer Shows Promise In Trial	
0K views18 Jan 2012 ",0K views18 Jan 2012
"
 
	Propecia (finasteride) Permanent Sexual Dysfunction Risk	
0K views16 Jul 2012 ",0K views16 Jul 2012
"
 
	Tumors Continue Growing Even When Cells Get Old	
0K views19 Jan 2012 ",0K views19 Jan 2012
"
 
	Statins Work As Well On Females As Males	
0K views31 Jan 2012 ",0K views31 Jan 2012
"
 
	Native American Ancestors Came From Asia In Three Migrations	
0K views12 Jul 2012 ",0K views12 Jul 2012
"
 
	Facebook Addiction - New Psychological Scale	
0K views22 Jun 2015 ",0K views22 Jun 2015
"
 
	Internet Addiction Linked To White Matter Differences In Teen Brains	
0K views13 Jan 2012 ",0K views13 Jan 2012
"
 
	Menopause Does Not Result In Weight Gain - It Increases Belly Fat	
0K views16 Oct 2012 ",0K views16 Oct 2012
"
 
	Sleep Apnea Has Higher Risk Of Cancer Mortality	
0K views22 May 2012 ",0K views22 May 2012
"

	Overcoming Leptin Resistance In The Battle Against Obesity	
0K views8 Jul 2015 ",0K views8 Jul 2015
"
 
	Erivedge - Treatment For Most Common Form Of Skin Cancer	
0K views1 Feb 2012 ",0K views1 Feb 2012
"
 
	HPV Vaccine Not Linked To Autoimmune Disorders, Study	
0K views29 Jan 2012 ",0K views29 Jan 2012
"
 
	Large Drop In Leg And Foot Amputations Among Adult Diabetics, CDC	
0K views26 Jan 2012 ",0K views26 Jan 2012
"
 
	Parents And Doctors Worried About New Strain Of Hand, Foot And Mouth Virus	
0K views25 Aug 2012 ",0K views25 Aug 2012
"
 
	How Cat Litter Parasite Toxoplasma Gondii Influences The Brain	
0K views10 Dec 2012 ",0K views10 Dec 2012
"
 
	Nanotechnology In Medicine: Huge Potential, But What Are The Risks?	
0K views4 May 2012 ",0K views4 May 2012
"
 
	Pomegranate Seed Oil For Menopause No Better Than Placebo	
0K views23 Jan 2012 ",0K views23 Jan 2012
"
 
	Red Wine Reduces Breast Cancer Risk	
0K views7 Jan 2012 ",0K views7 Jan 2012
"
 
	Diabetic Teenagers More Likely To Drop Out Of  High School And Face Worse Job Prospects	
0K views10 Jan 2012 ",0K views10 Jan 2012
"
 
	No Whooping Cough Deaths In California In 2011	
0K views25 Jan 2012 ",0K views25 Jan 2012
"
 
	Adderall Shortage Set To Continue	
0K views3 Jan 2012 ",0K views3 Jan 2012
"
 
	Some Women Orgasm During Exercise	
0K views21 Mar 2012 ",0K views21 Mar 2012
"
 
	Antibiotic No Better For Coughs, Uncomplicated Chest Infections Than No Medication	
0K views19 Dec 2012 ",0K views19 Dec 2012
"
 
	Parents Often Forego Booster Seats When Carpooling Kids	
0K views31 Jan 2012 ",0K views31 Jan 2012
"
 
	Breast Cancer Survival - Why Avastin And Sutent Don't Help	
0K views26 Jan 2012 ",0K views26 Jan 2012
"
 
	Cancer Deaths - Enormous Drop Over Last 20 Years, USA	
0K views8 Jan 2012 ",0K views8 Jan 2012
"
 
	Older Women On Statins Have Higher Risk Of Diabetes	
0K views11 Jan 2012 ",0K views11 Jan 2012
"
 
	Incredible 200lb Tumor Removed From Man's Leg	
0K views8 Jan 2012 ",0K views8 Jan 2012
"
 
	Electronic Cigarettes - Are They Harmful Or Not?	
0K views8 Dec 2012 ",0K views8 Dec 2012
"
 
	Smoking Marijuana Not Bad For The Lungs	
0K views10 Jan 2012 ",0K views10 Jan 2012
"
 
	Monkeys Born From Stem Cells	
0K views7 Jan 2012 ",0K views7 Jan 2012
"
 
	Lung Cancer CT Screening Guidelines Revised	
0K views22 May 2012 ",0K views22 May 2012
"
 
	Junk Food Linked To Weight Gain In Schools? Apparently Not	
0K views19 Jan 2012 ",0K views19 Jan 2012
"
 
	Kids Need To Use More Sunscreen	
0K views23 Jan 2012 ",0K views23 Jan 2012
"
 
	A Broken Heart Breaks Your Heart, Literally !	
0K views10 Jan 2012 ",0K views10 Jan 2012
"
 
	Dutasteride Slows Down Early Stage Prostate Cancer Progression	
0K views25 Jan 2012 ",0K views25 Jan 2012
"
 
	Cause Of Unexplained Infertility Discovered For 80% Of Couples	
0K views15 Nov 2012 ",0K views15 Nov 2012
"
 
	Waist To Height Ratio Better Than BMI	
0K views13 May 2012 ",0K views13 May 2012
"
 
	National Alzheimer's Plan, USA - HHS Sets 2025 Deadline	
0K views20 Jan 2012 ",0K views20 Jan 2012
"
 
	The Upside Of ""Gossip"": Maintaining Social Order	
0K views18 Jan 2012 ",0K views18 Jan 2012
"
 
	Swimming Lowered Blood Pressure In Sedentary Over 50s	
0K views25 Jan 2012 ",0K views25 Jan 2012
"

	Chemotherapy During Pregnancy Does Not Risk The Child's General Health	
0K views10 Feb 2012 ",0K views10 Feb 2012
"

	Iced Tea May Cause Kidney Stones	
0K views4 Aug 2012 ",0K views4 Aug 2012
"
 
	Roux-en-Y Gastric Bypass Better Than Gastric Banding For Rapid And Safe Weight Loss	
0K views16 Jan 2012 ",0K views16 Jan 2012
"
 
	Gargling Sugar Water Can Boost Your Self-Control	
0K views10 Nov 2012 ",0K views10 Nov 2012
"
 
	Cancer Screening Rates Low Among Ethnic Groups, USA	
0K views27 Jan 2012 ",0K views27 Jan 2012
"
 
	India Polio-Free For One Year	
0K views16 Jan 2012 ",0K views16 Jan 2012
"
 
	University Of California Announces Blanket Smoking Ban	
0K views13 Jan 2012 ",0K views13 Jan 2012
"
 
	One Year On Herceptin For Breast Cancer Ideal	
0K views1 Oct 2012 ",0K views1 Oct 2012
"
 
	200 Million Illicit Drug Users Worldwide	
0K views6 Jan 2012 ",0K views6 Jan 2012
"
 
	Narcissistic Men May Pay With Their Health	
0K views24 Jan 2012 ",0K views24 Jan 2012
"
 
	Drinking Coffee: More Good Than Harm?	
0K views9 Jul 2012 ",0K views9 Jul 2012
"
 
	Is It Alzheimer's Or Another Dementia? MRI Scan Can Tell	
0K views28 Dec 2012 ",0K views28 Dec 2012
"
 
	Global Action Must Be Taken To Stop Physical Inactivity	
0K views19 Jul 2012 ",0K views19 Jul 2012
"
 
	G-Spot Scientifically Identified	
0K views25 Apr 2012 ",0K views25 Apr 2012
"
 
	Gossip Is Good For You!	
0K views19 Jan 2012 ",0K views19 Jan 2012
"
 
	Smuggled Bushmeat, Wildlife Products Bring Viruses Into The US	
0K views11 Jan 2012 ",0K views11 Jan 2012
"
 
	Hep C Vaccine Shows Promise In First Trial	
0K views7 Jan 2012 ",0K views7 Jan 2012
"
 
	Statins Raise Diabetes Risk In Post-Menopausal Females	
0K views10 Jan 2012 ",0K views10 Jan 2012
"
 
	Generic Versions Of Blood Thinning Plavix Approved By FDA	
0K views20 May 2012 ",0K views20 May 2012
"
 
	1 In 5 Americans With Mental Illness, National Survey	
0K views21 Jan 2012 ",0K views21 Jan 2012
"
 
	Cognitive Function Can Start Failing At 45 Years Of Age	
0K views5 Jan 2012 ",0K views5 Jan 2012
"
 
	Paper Clips For Root Canals Lands Dentist In Jail	
0K views31 Jan 2012 ",0K views31 Jan 2012
"
 
	Cannabis Does Not Reduce Pain, It Makes It More Bearable	
0K views18 Jun 2013 ",0K views18 Jun 2013
"
 
	Lung Tumor Gene Test Predicts Surgery Outcomes	
0K views27 Jan 2012 ",0K views27 Jan 2012
"
 
	South Africa Recalls Millions Of Condoms	
0K views31 Jan 2012 ",0K views31 Jan 2012
"
 
	Fast Cycling Benefits Parkinson's Patients	
0K views27 Nov 2012 ",0K views27 Nov 2012
"
 
	Normal Weight Doctors Discuss Weight Loss With Patients More Often Than Overweight Colleagues	
0K views30 Jan 2012 ",0K views30 Jan 2012
"
 
	Rise In Body Fat Driven By Calories Consumed Rather Than Protein	
0K views5 Jan 2012 ",0K views5 Jan 2012
"
 
	Young Athletes: Injuries And Prevention	
0K views9 Aug 2012 ",0K views9 Aug 2012
"
 
	Skinny Jeans Cause Health Problems For Men	
0K views14 Jul 2012 ",0K views14 Jul 2012
"
 
	Keeping Fit May Reduce Breast Cancer Risk	
0K views25 Jun 2012 ",0K views25 Jun 2012
"
 
	Jet Device Injects Drugs Without Needles	
0K views25 May 2012 ",0K views25 May 2012
"
 
	Antibiotic Amoxicillin No Better than Placebo for Most Sinus Infections	
0K views15 Feb 2012 ",0K views15 Feb 2012
"
 
	New Treatment For Bronchiectasis Shows Promise	
0K views20 Aug 2012 ",0K views20 Aug 2012
"
 
	Lung Diseases Leading Cause Of Death, Most People Don't Know	
0K views1 Jul 2012 ",0K views1 Jul 2012
"
 
	Linzess (Linaclotide) For IBS With Constipation Or Chronic Idiopathic Constipation Now Available, USA	
0K views27 Dec 2012 ",0K views27 Dec 2012
"
 
	Virus Kills Cancer By Hitching Ride On Blood Cells	
0K views17 Jun 2012 ",0K views17 Jun 2012
"
 
	Frying Food in Olive or Sunflower Oil Better For Heart	
0K views26 Jan 2012 ",0K views26 Jan 2012
"
 
	Testosterone Does Not Necessarily Wane With Age	
0K views25 Jun 2012 ",0K views25 Jun 2012
"
 
	Linzess (Linaclotide) Approved For IBS And Constipation, And Chronic Idiopathic Constipation	
0K views31 Aug 2012 ",0K views31 Aug 2012
"
 
	H5N1 Bird Flu Pandemic Potential Revealed	
0K views6 Jun 2013 ",0K views6 Jun 2013
"
 
	Dysentery May Be Treatable With Cheap Arthritis Drug	
0K views22 May 2012 ",0K views22 May 2012
"
 
	Breast Cancer Surgery Often Repeated To Take Out More Tissue	
0K views1 Feb 2012 ",0K views1 Feb 2012
"
 
	The Pros And Cons Of Inducing Labor	
0K views15 May 2012 ",0K views15 May 2012
"
 
	Researcher Who Studied Benefits Of Red Wine Falsified Data Says University	
0K views12 Jan 2012 ",0K views12 Jan 2012
"
 
	EMA Investigating Deficiencies In Roche Safety Reporting	
0K views22 Jun 2012 ",0K views22 Jun 2012
"
 
	Vitamin D Doesn't Help Chronic Obstructive Pulmonary Disease	
0K views18 Jan 2012 ",0K views18 Jan 2012
"
 
	Antibody Shrinks Tumors Of Seven Cancers	
0K views28 Mar 2012 ",0K views28 Mar 2012
"

	Antibiotic resistance: Old Irish 'soil cure' tackles major superbugs	
",NA
"
 
	Concussions Cause Long-Term Effects Lasting Decades	
0K views9 Jun 2015 ",0K views9 Jun 2015
"
 
	Bras Make Breasts Sag, 15-Year Study Concludes	
0K views13 Apr 2013 ",0K views13 Apr 2013
"
 
	Bee Venom Destroys HIV And Spares Surrounding Cells	
0K views11 Mar 2013 ",0K views11 Mar 2013
"
 
	Cure For Gray Hair And Vitiligo Found	
0K views13 Jul 2015 ",0K views13 Jul 2015
"
 
	High Heart Rate Increases Risk Of Death, Even In Fit People	
0K views16 Apr 2013 ",0K views16 Apr 2013
"
 
	Peanut butter could help diagnose Alzheimer's disease	
0K views8 Jul 2015 ",0K views8 Jul 2015
"
 
	Why BMI is inaccurate and misleading	
0K views25 Aug 2013 ",0K views25 Aug 2013
"
 
	Baldness cure a step closer with promising new treatment	
0K views22 Oct 2013 ",0K views22 Oct 2013
"
 
	Certain Markers For Down's Syndrome More Significant	
0K views31 Jan 2013 ",0K views31 Jan 2013
"
 
	Some bacteria 'live for long periods' on toys, books and cribs	
0K views29 Dec 2013 ",0K views29 Dec 2013
"
 
	How body temperature is affected by thyroid hormone	
0K views19 Sep 2013 ",0K views19 Sep 2013
"
 
	Size Does Matter: Women Find Large Penises More Attractive	
0K views9 Apr 2013 ",0K views9 Apr 2013
"
 
	Prescription Drugs Linked To Most Fatal Overdoses	
0K views20 Feb 2013 ",0K views20 Feb 2013
"
 
	Artificial sweeteners affect metabolism and insulin levels	
0K views30 May 2013 ",0K views30 May 2013
"
 
	Iron-rich foods to prevent anemia could lower dementia risk	
0K views2 Aug 2013 ",0K views2 Aug 2013
"
 
	Weight loss surgery: do the benefits really outweigh the risks?	
0K views28 Nov 2013 ",0K views28 Nov 2013
"
 
	Marijuana Pill May Be Better For Pain Relief	
0K views23 Apr 2013 ",0K views23 Apr 2013
"
 
	Knee ops to repair torn cartilage are 'waste of time'	
0K views30 Dec 2013 ",0K views30 Dec 2013
"
 
	Reading a novel triggers lasting changes in the brain	
0K views28 Dec 2013 ",0K views28 Dec 2013
"
 
	New tinnitus treatment shows positive results in small trial	
0K views22 Nov 2013 ",0K views22 Nov 2013
"
 
	Antibiotic treatment can be followed by intestinal infections. Why?	
0K views2 Sep 2013 ",0K views2 Sep 2013
"
 
	The Correct Diet Can Help Avoid Kidney Disease	
0K views17 Apr 2013 ",0K views17 Apr 2013
"
 
	Coumarin In Cinnamon Causes Liver Damage In Some People	
0K views13 May 2013 ",0K views13 May 2013
"
 
	Chemicals in marijuana 'protect nervous system' against MS	
0K views13 Oct 2013 ",0K views13 Oct 2013
"
 
	Blood Pressure Is Higher At Night Than Originally Thought	
0K views12 Jun 2013 ",0K views12 Jun 2013
"
 
	Men With Enlarged Prostate Get Symptom Relief From Minimally-Invasive Shrinking Treatment	
0K views16 Apr 2013 ",0K views16 Apr 2013
"
 
	Pfizer's Arthritis Drug Xeljanz (tofacitinib) Receives A Negative Opinion In Europe	
0K views27 Apr 2013 ",0K views27 Apr 2013
"
 
	Migraines can alter brain structure permanently	
0K views29 Aug 2013 ",0K views29 Aug 2013
"
 
	Emergency Visits Due To Ambien Skyrocket	
0K views3 May 2013 ",0K views3 May 2013
"
 
	Hot chocolate may prevent memory decline	
0K views8 Aug 2013 ",0K views8 Aug 2013
"
 
	Migraine Patients Have Brain Abnormalities, MRI Scans Show	
0K views27 Mar 2013 ",0K views27 Mar 2013
"
 
	Groundbreaking multiple sclerosis stem cell trial approved	
0K views18 Aug 2013 ",0K views18 Aug 2013
"
 
	Delayed Cord Clamping After Birth Better For Baby's Health	
0K views11 Jul 2013 ",0K views11 Jul 2013
"
 
	Cranberries For Urinary Tract Infections - New Evidence	
0K views17 Jul 2013 ",0K views17 Jul 2013
"
 
	Recognizing 5 Sudden Symptoms Of Stroke Could Save A Life	
0K views3 May 2013 ",0K views3 May 2013
"
 
	Erectile Dysfunction Much More Common Among Young Men Than Previously Thought	
0K views9 Jun 2013 ",0K views9 Jun 2013
"
 
	Music Benefits Both Mental And Physical Health	
0K views29 Mar 2013 ",0K views29 Mar 2013
"
 
	Tea benefits: weight loss, improved bone health and mood	
0K views8 Nov 2013 ",0K views8 Nov 2013
"
 
	Some statins may impair memory	
0K views26 Sep 2013 ",0K views26 Sep 2013
"
 
	Artificial kidney could help those with renal failure	
0K views24 Sep 2013 ",0K views24 Sep 2013
"
 
	Statin Treatment Associated With Muscle Pain	
0K views4 Jan 2013 ",0K views4 Jan 2013
"
 
	Omega 3 fish oils linked to prostate cancer risk	
0K views11 Jul 2013 ",0K views11 Jul 2013
"
 
	Zoloft No Better Than Dummy Pill, Says Lawsuit	
0K views1 Feb 2013 ",0K views1 Feb 2013
"
 
	Oreo cookies as addictive as cocaine - to lab rats	
0K views18 Oct 2013 ",0K views18 Oct 2013
"
 
	Ear acupuncture 'boosts weight loss'	
0K views17 Dec 2013 ",0K views17 Dec 2013
"
 
	New high blood pressure guidelines released by committee	
0K views18 Dec 2013 ",0K views18 Dec 2013
"
 
	Oxytocin: the monogamy hormone?	
0K views26 Nov 2013 ",0K views26 Nov 2013
"
 
	Pomegranate, Green Tea, Turmeric And Broccoli May Help Fight Prostate Cancer	
0K views10 Jun 2013 ",0K views10 Jun 2013
"
 
	The Cinnamon Challenge Lands Many Children In Hospital	
0K views22 Apr 2013 ",0K views22 Apr 2013
"
 
	Too much sport 'may be bad for teens' health'	
0K views21 Nov 2013 ",0K views21 Nov 2013
"
 
	Why we can ""hear"" our inner voice	
0K views16 Jul 2013 ",0K views16 Jul 2013
"
 
	Statin Drugs May Increase Risk Of Diabetes	
0K views24 May 2013 ",0K views24 May 2013
"
 
	Energy drinks alter heart function, study shows	
0K views2 Dec 2013 ",0K views2 Dec 2013
"
 
	Vitamin D Supplementation - Be Careful, Researchers Warn	
0K views6 May 2013 ",0K views6 May 2013
"
 
	Marijuana use linked to schizophrenic-related brain changes	
0K views17 Dec 2013 ",0K views17 Dec 2013
"
 
	Better treatment for macular degeneration shows promise	
0K views16 Sep 2013 ",0K views16 Sep 2013
"
 
	Strep throat home test  'could save thousands of doctor's visits'	
0K views5 Nov 2013 ",0K views5 Nov 2013
"
 
	Mental disorders linked by genetic traits	
0K views14 Aug 2013 ",0K views14 Aug 2013
"
 
	Modern Diet Is Rotting Our Teeth	
0K views19 Feb 2013 ",0K views19 Feb 2013
"
 
	Potential probiotic effects beyond gut: psoriasis, CFS	
0K views13 Aug 2013 ",0K views13 Aug 2013
"
 
	FDA Warns Antibiotic Zithromax Can Cause Irregular Heart Activity	
0K views13 Mar 2013 ",0K views13 Mar 2013
"
 
	Poor Sleep Causes Memory Loss And Forgetfulness	
0K views28 Jan 2013 ",0K views28 Jan 2013
"
 
	High GI-Diet And Dairy Intake Linked To Acne	
0K views20 Feb 2013 ",0K views20 Feb 2013
"
 
	Altering Calcium Build-Up  In Blood Vessels  May Be New Treatment Method For Heart Disease	
0K views10 Apr 2013 ",0K views10 Apr 2013
"
 
	Shaving Or Waxing Pubic Hair Increases Risk Of Viral Infection	
0K views19 Mar 2013 ",0K views19 Mar 2013
