YearStart,LocationAbbr,Topic,Question,DataValue
2011,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,51
2011,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,46.8
2011,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,49.3
2011,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,81.3
2011,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,78.3
2011,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,79.1
2011,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,80.7
2011,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,76.8
2011,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,78.9
2011,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,56.7
2011,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,70.4
2011,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,63.8
2011,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among women aged 18-44 years,50.5
2011,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,41.3
2011,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,28.7
2011,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,34.9
2011,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,40.9
2011,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,28.4
2011,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,34.5
2011,US,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,1.1
2011,US,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,1
2011,US,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,1.1
2011,US,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,1.4
2011,US,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,1.2
2011,US,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of vegetable consumption among adults aged >= 18 years,1.3
2016,US,"Nutrition, Physical Activity, and Weight Status",Live births occurring at Baby Friendly Facilities,18.3
2015,US,"Nutrition, Physical Activity, and Weight Status",Mean maternity practices in infant nutrition care (mPINC) score,79
2015,US,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,1
2015,US,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,1
2015,US,"Nutrition, Physical Activity, and Weight Status",Median daily frequency of fruit consumption among adults aged >= 18 years,1
2014,US,Cardiovascular Disease,Mortality from total cardiovascular diseases,219.9
2014,US,Cardiovascular Disease,Mortality from total cardiovascular diseases,253.3
2014,US,Cardiovascular Disease,Mortality from total cardiovascular diseases,807775
2014,US,Cardiovascular Disease,Mortality from diseases of the heart,167
2014,US,Cardiovascular Disease,Mortality from diseases of the heart,192.7
2014,US,Cardiovascular Disease,Mortality from diseases of the heart,614348
2014,US,Cardiovascular Disease,Mortality from coronary heart disease,98.8
2014,US,Cardiovascular Disease,Mortality from coronary heart disease,114.3
2014,US,Cardiovascular Disease,Mortality from coronary heart disease,364593
2014,US,Cardiovascular Disease,Mortality from heart failure,84
2014,US,Cardiovascular Disease,Mortality from heart failure,96.9
2014,US,Cardiovascular Disease,Mortality from heart failure,308976
2014,US,Cardiovascular Disease,Mortality from cerebrovascular disease (stroke),36.5
2014,US,Cardiovascular Disease,Mortality from cerebrovascular disease (stroke),41.7
2014,US,Cardiovascular Disease,Mortality from cerebrovascular disease (stroke),133103
2014,US,Diabetes,Mortality due to diabetes reported as any listed cause of death,66.2
2014,US,Diabetes,Mortality due to diabetes reported as any listed cause of death,83.9
2014,US,Diabetes,Mortality due to diabetes reported as any listed cause of death,220954
2014,US,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,1.1
2014,US,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,1.2
2014,US,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,3889
2014,US,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,39.4
2014,US,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,26.9
2014,US,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,33
2014,US,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,34.8
2014,US,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,21.5
2014,US,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,28.9
2014,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,43
2014,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,43.8
2014,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,44.7
2014,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,50.3
2014,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,49
2014,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,49.3
2014,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,65.4
2014,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,66.3
2014,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,64.9
2014,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,65.6
2014,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,66.2
2014,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,64.6
2014,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,40
2014,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,39
2014,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,41.5
2014,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,49.5
2014,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,44.3
2014,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,48.5
2014,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,81
2014,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,76.5
2014,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,78.5
2014,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,80
2014,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,75.7
2014,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,78
2014,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.6
2014,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.9
2014,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.1
2014,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.5
2014,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.5
2014,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10
2014,US,Diabetes,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,56.8
2014,US,Diabetes,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,56.9
2014,US,Diabetes,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,57.4
2014,US,Diabetes,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,57.4
2014,US,Diabetes,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,57.8
2014,US,Diabetes,Visits to dentist or dental clinic among adults aged >= 18 years with diagnosed diabetes,58.3
2014,US,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.2
2014,US,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.1
2014,US,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.7
2014,US,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.1
2014,US,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3
2014,US,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.6
2014,US,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,14.4
2014,US,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults aged >= 18 years,23.8
2014,US,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults aged >= 18 years,20.7
2014,US,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults aged >= 18 years,22.1
2014,US,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults aged >= 18 years,24.5
2014,US,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults aged >= 18 years,21.1
2014,US,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults aged >= 18 years,22.6
2014,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,58.7
2014,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,70.9
2014,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,65.1
2014,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,59.3
2014,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,71.2
2014,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among adults aged >= 18 years,64.9
2014,US,"Nutrition, Physical Activity, and Weight Status",Overweight or obesity among women aged 18-44 years,52.8
2014,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,38.6
2014,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,27.5
2014,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,33.5
2014,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,38.4
2014,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,27.7
2014,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,33.4
2014,US,"Nutrition, Physical Activity, and Weight Status",Census tracts with healthier food retailers within Â½ mile of boundary,71
2013,US,Cardiovascular Disease,Mortality from total cardiovascular diseases,222.9
2013,US,Cardiovascular Disease,Mortality from total cardiovascular diseases,253.4
2013,US,Cardiovascular Disease,Mortality from total cardiovascular diseases,800937
2013,US,Cardiovascular Disease,Mortality from diseases of the heart,169.8
2013,US,Cardiovascular Disease,Mortality from diseases of the heart,193.3
2013,US,Cardiovascular Disease,Mortality from diseases of the heart,611105
2013,US,Cardiovascular Disease,Mortality from coronary heart disease,102.6
2013,US,Cardiovascular Disease,Mortality from coronary heart disease,117.1
2013,US,Cardiovascular Disease,Mortality from coronary heart disease,370213
2013,US,Cardiovascular Disease,Mortality from heart failure,83.4
2013,US,Cardiovascular Disease,Mortality from heart failure,94.9
2013,US,Cardiovascular Disease,Mortality from heart failure,300122
2013,US,Cardiovascular Disease,Mortality from cerebrovascular disease (stroke),36.2
2013,US,Cardiovascular Disease,Mortality from cerebrovascular disease (stroke),40.8
2013,US,Cardiovascular Disease,Mortality from cerebrovascular disease (stroke),128978
2013,US,Cardiovascular Disease,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease,45.2
2013,US,Cardiovascular Disease,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease,39.5
2013,US,Cardiovascular Disease,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease,39.4
2013,US,Cardiovascular Disease,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease,51.9
2013,US,Cardiovascular Disease,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease,47.1
2013,US,Cardiovascular Disease,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease,48.3
2013,US,Cardiovascular Disease,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease,81.1
2013,US,Cardiovascular Disease,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease,77
2013,US,Cardiovascular Disease,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease,78.8
2013,US,Cardiovascular Disease,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease,81.7
2013,US,Cardiovascular Disease,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease,76.8
2013,US,Cardiovascular Disease,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease,79.5
2013,US,Cardiovascular Disease,Awareness of high blood pressure among adults aged >= 18 years,27.1
2013,US,Cardiovascular Disease,Awareness of high blood pressure among adults aged >= 18 years,32.7
2013,US,Cardiovascular Disease,Awareness of high blood pressure among adults aged >= 18 years,29.9
2013,US,Cardiovascular Disease,Awareness of high blood pressure among adults aged >= 18 years,29.9
2013,US,Cardiovascular Disease,Awareness of high blood pressure among adults aged >= 18 years,33.5
2013,US,Cardiovascular Disease,Awareness of high blood pressure among adults aged >= 18 years,31.4
2013,US,Cardiovascular Disease,Awareness of high blood pressure among women aged 18-44 years,12.6
2013,US,Cardiovascular Disease,Taking medicine for high blood pressure control among adults aged >= 18 years with high blood pressure,64.1
2013,US,Cardiovascular Disease,Taking medicine for high blood pressure control among adults aged >= 18 years with high blood pressure,57.6
2013,US,Cardiovascular Disease,Taking medicine for high blood pressure control among adults aged >= 18 years with high blood pressure,59.8
2013,US,Cardiovascular Disease,Taking medicine for high blood pressure control among adults aged >= 18 years with high blood pressure,83.1
2013,US,Cardiovascular Disease,Taking medicine for high blood pressure control among adults aged >= 18 years with high blood pressure,73.6
2013,US,Cardiovascular Disease,Taking medicine for high blood pressure control among adults aged >= 18 years with high blood pressure,78.1
2013,US,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease or stroke,39.8
2013,US,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease or stroke,34.7
2013,US,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease or stroke,36.8
2013,US,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease or stroke,44.5
2013,US,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease or stroke,44.5
2013,US,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged 18-64 years with a history of coronary heart disease or stroke,45.2
2013,US,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease or stroke,64.5
2013,US,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease or stroke,65.9
2013,US,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease or stroke,65.5
2013,US,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease or stroke,65.2
2013,US,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease or stroke,66.1
2013,US,Cardiovascular Disease,Influenza vaccination among noninstitutionalized adults aged >= 65 years with a history of coronary heart disease or stroke,66.2
2013,US,Diabetes,Mortality due to diabetes reported as any listed cause of death,68.2
2013,US,Diabetes,Mortality due to diabetes reported as any listed cause of death,85.2
2013,US,Diabetes,Mortality due to diabetes reported as any listed cause of death,223343
2013,US,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,1.1
2013,US,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,1.1
2013,US,Diabetes,Mortality with diabetic ketoacidosis reported as any listed cause of death,3633
2013,US,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,59.1
2013,US,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,55.7
2013,US,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,55.5
2013,US,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,57.2
2013,US,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,54.1
2013,US,Diabetes,Adults with diagnosed diabetes aged >= 18 years who have taken a diabetes self-management course,56
2013,US,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,56.5
2013,US,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,60.9
2013,US,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,57.1
2013,US,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,67
2013,US,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,66.8
2013,US,Diabetes,Prevalence of high cholesterol among adults aged >= 18 years with diagnosed diabetes,66.7
2013,US,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,56.9
2013,US,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,64.2
2013,US,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,60.1
2013,US,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,72.1
2013,US,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,72.1
2013,US,Diabetes,Prevalence of high blood pressure among adults aged >= 18 years with diagnosed diabetes,72.2
2013,US,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,38.2
2013,US,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,25.3
2013,US,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,32.6
2013,US,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,34.6
2013,US,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,21.8
2013,US,Diabetes,Prevalence of depressive disorders among adults aged >= 18 years with diagnosed diabetes,27.6
2013,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,47.8
2013,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,42.4
2013,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,47.5
2013,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,51.2
2013,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,50.8
2013,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,51
2013,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,66.2
2013,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,68.6
2013,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,67.3
2013,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,66.3
2013,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,68.2
2013,US,Diabetes,Influenza vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,66.9
2013,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,41.6
2013,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,42.9
2013,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,41.1
2013,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,51.2
2013,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,47.9
2013,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged 18-64 years with diagnosed diabetes,49.8
2013,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,79.4
2013,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,75.7
2013,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,77.7
2013,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,79.4
2013,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,74.7
2013,US,Diabetes,Pneumococcal vaccination among noninstitutionalized adults aged >= 65 years with diagnosed diabetes,77.1
2013,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.6
2013,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.6
2013,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,8.9
2013,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.7
2013,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,10.1
2013,US,Diabetes,Prevalence of diagnosed diabetes among adults aged >= 18 years,9.6
2013,US,Diabetes,Diabetes prevalence among women aged 18-44 years,5.9
2013,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,67.3
2013,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,69.3
2013,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,69.3
2013,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,73.6
2013,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,74.8
2013,US,Diabetes,Foot examination among adults aged >= 18 years with diagnosed diabetes,74
2013,US,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,69
2013,US,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,69.1
2013,US,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,68
2013,US,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,73.6
2013,US,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,71.7
2013,US,Diabetes,Glycosylated hemoglobin measurement among adults aged >= 18 years with diagnosed diabetes,72.1
2013,US,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,61.2
2013,US,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,60.6
2013,US,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,59.8
2013,US,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,68.3
2013,US,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,67.7
2013,US,Diabetes,Dilated eye examination among adults aged >= 18 years with diagnosed diabetes,67.8
2013,US,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.2
2013,US,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.1
2013,US,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.7
2013,US,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,4.2
2013,US,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.1
2013,US,Mental Health,Recent mentally unhealthy days among adults aged >= 18 years,3.7
2013,US,Mental Health,At least 14 recent mentally unhealthy days among women aged 18-44 years,14.3
2013,US,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,28.3
2013,US,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,28.9
2013,US,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,29.1
2013,US,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,27.9
2013,US,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,29.1
2013,US,"Nutrition, Physical Activity, and Weight Status",Obesity among adults aged >= 18 years,29.4
2013,US,"Nutrition, Physical Activity, and Weight Status",Obesity among high school students,13.7
2013,US,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults aged >= 18 years,26.6
2013,US,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults aged >= 18 years,23.9
2013,US,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults aged >= 18 years,25.2
2013,US,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults aged >= 18 years,27.1
2013,US,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults aged >= 18 years,24.2
2013,US,"Nutrition, Physical Activity, and Weight Status",No leisure-time physical activity among adults aged >= 18 years,25.3
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years,48.8
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years,51.2
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years,50
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years,48.7
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years,51.6
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits among adults aged >= 18 years,50.1
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits and for muscle-strengthening activity among adults aged >= 18 years,18.2
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits and for muscle-strengthening activity among adults aged >= 18 years,21.6
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits and for muscle-strengthening activity among adults aged >= 18 years,20.2
2013,US,"Nutrition, Physical Activity, and Weight Status",Healthy weight among adults aged >= 18 years,28
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits and for muscle-strengthening activity among adults aged >= 18 years,20
2013,US,"Nutrition, Physical Activity, and Weight Status",Meeting aerobic physical activity guidelines for substantial health benefits and for muscle-strengthening activity among adults aged >= 18 years,17.6
